8,1601374644.9447591
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601305664.0169866
15,0.0001
15,0.0001
15,0.0001
1,1601568860.60965
15,0.0001
15,0.0001
14,1601580108.842192
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601580715.2092695
15,0.0001
15,0.0001
15,0.0001
1,1601579758.178347
14,1601569444.337037
15,0.0001
15,0.0001
15,0.0001
2,1601581920.8786304
15,0.0001
2,1601581765.6723099
5,1601376163.1215937
15,0.0001
2,1601580744.0803125
15,0.0001
5,1601370065.4188251
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
8,1601566264.081137
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601563323.4412673
1,1601581350.0343845
2,1601568171.3772278
14,1600641288.5543177
2,1601566508.5131178
14,1600641408.858199
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
5,1601580124.346057
14,1601562818.0162084
15,0.0001
14,1601568578.3295043
15,0.0001
15,0.0001
15,0.0001
14,1601376222.4729884
15,0.0001
2,1601581635.1940196
15,0.0001
15,0.0001
15,0.0001
8,1601563289.9835005
8,1601581052.5187292
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601568138.4173427
15,0.0001
15,0.0001
2,1601568049.641265
15,0.0001
15,0.0001
2,1601568585.089891
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601567170.552984
14,1601580917.0415645
15,0.0001
15,0.0001
1,1601569653.7930174
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601582138.1300938
15,0.0001
15,0.0001
5,1601376373.802644
15,0.0001
15,0.0001
2,1601581274.1692083
15,0.0001
8,1601580761.057338
15,0.0001
1,1601568807.6336198
15,0.0001
14,1601581611.9259849
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601564806.8490143
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601579920.3944547
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
1,1601581067.6807518
5,1601376187.0339615
15,0.0001
15,0.0001
15,0.0001
8,1601376331.913248
15,0.0001
2,1601581987.7497692
15,0.0001
15,0.0001
15,0.0001
2,1601581284.720245
2,1601566300.5452223
15,0.0001
2,1601565179.8401716
15,0.0001
15,0.0001
8,1601580115.553576
15,0.0001
15,0.0001
14,1601368557.1605575
14,1601306091.449434
15,0.0001
14,1601563338.065027
15,0.0001
15,0.0001
14,1601581280.2502174
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601579972.522416
15,0.0001
15,0.0001
15,0.0001
15,0.0001
8,1601582057.9129128
1,1601580051.3059025
15,0.0001
14,1601367582.4348066
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601569251.0809836
2,1601581329.9273336
15,0.0001
15,0.0001
15,0.0001
14,1601306474.6723533
15,0.0001
1,1601582026.4938471
15,0.0001
15,0.0001
2,1601581943.1206827
15,0.0001
1,1601581798.0743783
15,0.0001
2,1601578961.2480013
15,0.0001
14,1601376179.1855125
8,1601579007.3850691
1,1601568318.0896194
15,0.0001
15,0.0001
15,0.0001
14,1601312201.896932
2,1601568331.6173933
15,0.0001
15,0.0001
8,1601568068.385337
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601369332.297893
2,1601569125.873822
15,0.0001
8,1601560578.262049
15,0.0001
15,0.0001
2,1601568884.9210403
15,0.0001
2,1601376035.2092776
15,0.0001
2,1601569282.505781
2,1601567468.801043
15,0.0001
15,0.0001
2,1601568115.5610356
15,0.0001
8,1601581768.833315
14,1601565324.1053543
15,0.0001
15,0.0001
8,1601370503.064857
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
5,1601306461.6966114
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601569317.9208064
15,0.0001
15,0.0001
15,0.0001
14,1601373613.0097356
15,0.0001
2,1601568142.4655745
14,1601375237.2416363
15,0.0001
15,0.0001
15,0.0001
5,1601581639.6100266
15,0.0001
15,0.0001
14,1601563308.4974694
15,0.0001
14,1601368713.4814987
2,1601581480.4636562
15,0.0001
8,1601376224.8171225
15,0.0001
14,1601567707.9617221
15,0.0001
2,1601581775.4983244
15,0.0001
15,0.0001
1,1601580911.8855565
1,1601581722.255206
15,0.0001
15,0.0001
15,0.0001
15,0.0001
5,1601306557.5850956
2,1601580120.009831
15,0.0001
15,0.0001
5,1601580843.687456
15,0.0001
2,1601376078.3377445
0,1601582125.0230734
15,0.0001
1,1601375872.4019656
15,0.0001
1,1601581102.0478423
15,0.0001
1,1601582095.7130098
5,1600499237.918552
15,0.0001
15,0.0001
8,1601582149.5531113
15,0.0001
15,0.0001
0,1601582039.3508863
15,0.0001
15,0.0001
15,0.0001
2,1601568104.7454166
15,0.0001
2,1601569772.641815
2,1601579010.1450734
15,0.0001
15,0.0001
2,1601566416.6898658
14,1601306235.896696
15,0.0001
15,0.0001
15,0.0001
15,0.0001
5,1601567419.865244
1,1601581483.6496615
15,0.0001
15,0.0001
15,0.0001
1,1601580932.368587
2,1601580008.1464458
15,0.0001
2,1601567800.481014
14,1601562862.5362742
1,1601567796.0657613
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
1,1601569110.7609577
8,1601563367.2653267
15,0.0001
2,1601568867.729057
5,1601579513.985804
2,1601569173.0095181
2,1601568269.6978517
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601371510.5454817
15,0.0001
15,0.0001
15,0.0001
1,1601582017.337833
15,0.0001
15,0.0001
1,1601564681.4018965
0,1601581881.5145361
2,1601566651.3532875
14,1600641459.8971179
5,1600643019.1933045
5,1601375695.4408438
15,0.0001
5,1601567878.4334724
15,0.0001
15,0.0001
15,0.0001
14,1601368606.2013626
15,0.0001
15,0.0001
14,1600667889.4599323
1,1601579948.2660475
15,0.0001
15,0.0001
2,1601563143.134485
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601368408.7050664
15,0.0001
15,0.0001
14,1601131430.797214
2,1601581096.9758143
15,0.0001
5,1601373926.5616698
15,0.0001
15,0.0001
15,0.0001
5,1601563139.7344797
14,1601368052.4656906
15,0.0001
14,1601563284.8732677
15,0.0001
2,1601566248.4572432
15,0.0001
14,1601569658.7933033
15,0.0001
14,1601306036.4422882
15,0.0001
5,1601566890.7149782
1,1601582006.6808174
14,1601581407.1125083
15,0.0001
2,1601376168.2338862
8,1601558497.4111044
2,1601564632.705132
15,0.0001
15,0.0001
2,1601567739.5615296
5,1601373819.9935744
5,1600667820.7490025
15,0.0001
14,1601376008.7697654
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
1,1601566370.3772166
1,1601580734.1292977
14,1601578982.7210324
15,0.0001
14,1601564650.2411294
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
14,1601376327.352987
15,0.0001
15,0.0001
15,0.0001
2,1601581532.0657735
15,0.0001
14,1601305562.8662012
14,1601569118.8494203
15,0.0001
15,0.0001
15,0.0001
2,1601568369.817578
15,0.0001
15,0.0001
14,1601374861.92917
15,0.0001
15,0.0001
15,0.0001
5,1601371635.0096004
8,1601579652.5624425
15,0.0001
15,0.0001
2,1601581460.391606
15,0.0001
15,0.0001
2,1601567558.0491476
8,1601371677.2090142
15,0.0001
15,0.0001
14,1601560521.0499635
0,1601581697.2881489
5,1601369630.4329455
15,0.0001
15,0.0001
5,1601580001.8980887
5,1601569314.625618
15,0.0001
14,1601305532.0184367
15,0.0001
15,0.0001
5,1601581070.3657563
1,1601581978.1687543
8,1601581630.9840133
2,1601566467.9457972
15,0.0001
15,0.0001
14,1601568897.281747
5,1600498179.0859902
5,1601307267.352692
1,1601569328.9454372
1,1601569439.5057607
14,1601364531.7453172
8,1601563343.2791872
15,0.0001
15,0.0001
14,1601306544.3853407
14,1600641346.9616585
15,0.0001
14,1601368447.5532885
15,0.0001
8,1601568345.2971756
2,1601569150.4252262
2,1601566964.7292116
5,1601560581.0320535
15,0.0001
1,1601565845.3691878
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601567439.9613934
15,0.0001
15,0.0001
5,1600497789.4227026
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
1,1601580136.8417199
15,0.0001
15,0.0001
5,1601376262.4972777
15,0.0001
15,0.0001
15,0.0001
5,1601581326.4223282
15,0.0001
5,1601308004.520856
15,0.0001
15,0.0001
15,0.0001
2,1601579024.4710953
15,0.0001
14,1601368006.5380638
15,0.0001
2,1601566434.632892
14,1601368759.817149
1,1601567720.5454419
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
5,1600498592.1906183
15,0.0001
15,0.0001
15,0.0001
15,0.0001
5,1601581463.561631
14,1601568826.2256832
15,0.0001
15,0.0001
1,1601581334.778341
14,1601376412.3538492
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601580101.2587583
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
1,1601581713.7141933
15,0.0001
15,0.0001
14,1601375791.5373404
14,1601566355.9213898
15,0.0001
2,1601568216.4258046
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
15,0.0001
2,1601565273.5384898
1,1601375498.7935965
15,0.0001
8,1601376015.8491702
5,1601581985.3837652
15,0.0001
15,0.0001
15,0.0001
